Nikkei_price,Nikkei_volume,Nikkei_volume_c,Nikkei_volume_f,NikkeiNAV,NikkeiETF_discrep,Nikkeibeta,NikkeiBullbeta,NikkeiBearbeta,CSI_price,CSI_volume,CSI_volume_c,CSI_volume_f,CSINAV,CSIETF_discrep,CSIbeta,CSIBullbeta,CSIBearbeta
14000,296,0,0,0.01,0.45,0.740721,0.412228,0.919914,8730,175476,70,76.14,0.41,-0.51,0.838102,0.605431,0.822253
13960,653,0,0,-0.68,-0.47,0.735989,0.418238,0.918694,8690,174796,45,63.76,-0.58,-0.38,0.834474,0.608502,0.825179
13715,99,0,0,-0.31,-0.44,0.734471,0.418238,0.915092,8705,214881,129,59.5,0.18,-0.4,0.829763,0.608502,0.829653
13955,366,0,0,-1.96,-0.23,0.73847,0.418238,0.897336,8615,140276,66,41.07,-1.05,-0.38,0.831372,0.608502,0.822241
14000,612,0,0,1.93,-0.42,0.744276,0.441224,0.896855,8665,139081,50,52.12,0.74,-0.53,0.826433,0.596769,0.822734
14130,498,0,0,-0.19,0.09,0.745116,0.436978,0.900053,8660,161126,48,92.71,-0.41,-0.18,0.825286,0.600685,0.822108
14250,219,0,0,1,0.02,0.743137,0.434118,0.897732,8655,148437,48,41.51,0.21,-0.46,0.828328,0.603496,0.825258
14190,400,0,0,0.4,0.47,0.736965,0.433159,0.891292,8695,176338,69,63.57,0.69,-0.68,0.819554,0.606105,0.820372
14225,644,1,0,0.28,-0.23,0.739039,0.433159,0.882485,8770,208459,93,100.95,1.23,-1.04,0.818174,0.606105,0.82367
14125,396,0,0,-0.52,0.54,0.743599,0.438899,0.885164,8835,291748,136,85.24,0.42,-0.72,0.823507,0.613864,0.829156
14105,376,0,0,-0.18,0.02,0.736961,0.444052,0.870068,8770,159418,60,45.54,-0.35,-1.1,0.819721,0.601115,0.815747
14125,4098,4,0.04,0.41,-0.54,0.735569,0.445773,0.874938,8810,266229,183,60.72,0.3,-0.95,0.819569,0.601414,0.826853
14020,33,0,0,-0.76,0.37,0.733488,0.441924,0.87503,8740,124281,65,18.27,-0.7,-1.04,0.82057,0.602339,0.826811
13800,206,0,0,0.01,-0.39,0.733054,0.442519,0.871662,8695,120237,55,35.99,-0.6,-0.96,0.825827,0.599938,0.825035
13550,563,0,0,-2.12,0.17,0.738147,0.442519,0.879479,8555,449713,272,152.2,-1.24,-1.33,0.819282,0.599938,0.80797
13445,1490,0,0,-1.84,0.2,0.741245,0.447535,0.868595,8365,405239,212,92.48,-1.77,-1.79,0.829957,0.610715,0.81458
13450,2098,0,0,-0.58,0,0.738828,0.447535,0.861485,8275,646974,395,113.64,-1.13,-1.73,0.829622,0.610715,0.833564
13455,2828,2,0,-0.33,0.37,0.739809,0.447983,0.863061,8425,295583,189,71.99,-0.53,0.58,0.823225,0.609915,0.844643
13475,103,0,0,0.38,0.03,0.737945,0.456604,0.863061,8440,127245,45,290.29,0.74,0.02,0.822294,0.596592,0.844643
13565,183,0,0,0.45,-0.27,0.73548,0.446934,0.863061,8325,99383,20,48.04,-0.88,-0.47,0.809387,0.604282,0.844643
13415,567,0,0,0.03,0.36,0.73282,0.443248,0.860664,8475,268064,134,42.71,1.99,-0.65,0.815031,0.590234,0.847252
13515,439,0,0,-1.18,0.44,0.724028,0.443248,0.843541,8420,202262,102,39.16,-0.37,-0.93,0.823245,0.590234,0.862572
13385,69,0,0,0.97,0.22,0.720144,0.44931,0.843541,8535,163993,61,33.26,0.46,-0.04,0.82963,0.587335,0.862572
13380,229,0,0,-1.09,0.34,0.723165,0.44931,0.842895,8590,147820,64,31.47,0.26,0.34,0.819895,0.587335,0.862092
13500,1969,1,0,0.76,-0.45,0.720619,0.449886,0.842895,8720,178946,68,63.73,2.18,-0.31,0.826077,0.573107,0.862092
13520,2309,2,0,0.52,-0.07,0.721493,0.444316,0.842895,8690,145604,30,39.01,-0.47,-0.19,0.818527,0.54596,0.862092
13420,8186,8,0,-0.33,0.41,0.725243,0.453146,0.842895,8655,101487,20,34.31,-0.62,0.03,0.807463,0.531726,0.862092
13480,1660,0,0,0.11,-0.44,0.726394,0.447928,0.842835,8655,101081,36,31.33,0.46,-0.43,0.806772,0.520096,0.862209
13190,2379,2,0,0.43,-0.42,0.725506,0.449088,0.847519,8745,298100,177,37.85,0.87,-0.26,0.806311,0.51968,0.87224
13325,877,1,0,-2.13,-0.45,0.733258,0.449276,0.861043,8540,197438,84,36.9,-1.63,-0.99,0.818375,0.515881,0.889089
13430,899,1,0,0.92,-0.34,0.732764,0.458143,0.861043,8645,142696,41,66.27,0.52,-0.29,0.81574,0.537127,0.889089
13420,134,0,0,0.16,0.29,0.733476,0.457866,0.861043,8650,74069,32,20.89,-0.13,-0.11,0.81305,0.518982,0.889089
13590,401,0,0,-0.03,0.25,0.733952,0.451933,0.861956,8610,94872,22,52.61,-0.18,-0.39,0.815162,0.507282,0.88768
13435,407,0,0,1.16,0.35,0.733417,0.46123,0.855924,8610,304492,115,103.74,-0.02,-0.37,0.800471,0.463889,0.896708
13470,1747,1,0,-0.41,-0.38,0.736412,0.48436,0.855924,8700,167866,68,56.96,1.03,-0.35,0.803781,0.455708,0.896708
13570,204,0,0,0.12,-0.24,0.737173,0.48436,0.858715,8710,132251,65,41.36,0.29,-0.52,0.801201,0.455708,0.898081
13855,125,0,0,0.11,0.39,0.736774,0.482792,0.858715,8755,92454,31,70.69,0.58,-0.59,0.79535,0.45589,0.898081
13815,540,0,0,2.02,0.46,0.745207,0.492048,0.861254,8880,931866,143,148.59,0.74,0.08,0.79731,0.460003,0.897436
13885,265,0,0,0.51,-0.33,0.743718,0.498452,0.873175,8870,138344,62,53.52,0.47,-0.49,0.795941,0.466546,0.908625
14005,1141,1,0,0.57,-0.39,0.744203,0.498277,0.871951,8940,264841,40,49.11,0.21,0.09,0.796636,0.466121,0.908773
14100,624,1,0,0.26,0.2,0.74517,0.499197,0.871951,8905,125837,58,40.07,0.1,-0.41,0.795253,0.454862,0.908773
14360,469,0,0,0.93,-0.04,0.745793,0.499741,0.867919,8830,129276,45,37.08,-1.07,-0.18,0.786791,0.443969,0.918913
14350,8713,9,0,1.81,-0.01,0.749394,0.505613,0.864276,8910,127614,64,34.91,0.62,0.1,0.792196,0.449733,0.920487
14295,2417,2,0,0.08,-0.17,0.75124,0.509943,0.863543,8780,177482,36,41.33,-1.32,-0.03,0.78912,0.481595,0.921513
14355,53,0,0,-0.15,-0.4,0.747758,0.525682,0.863543,8840,141655,21,28.08,0.58,0.07,0.787166,0.495739,0.921513
14380,220,0,0,0.4,-0.38,0.747796,0.525575,0.848608,8855,132772,38,55.03,0.33,-0.08,0.786243,0.497257,0.90761
14380,2101,2,0,0.16,-0.36,0.749515,0.527056,0.848608,8865,111041,17,48.23,0.05,-0.03,0.786242,0.498663,0.90761
14400,718,1,0,0.04,-0.41,0.748532,0.529009,0.848608,8745,178999,43,72.03,-0.99,-0.39,0.778862,0.522394,0.90761
14420,183,0,0,0.11,-0.38,0.748021,0.530034,0.848608,8770,310590,80,50.63,0.55,-0.66,0.778444,0.523336,0.90761
14360,1835,0,0,-0.42,0.18,0.740932,0.530034,0.83656,8735,116976,33,29.37,-0.69,-0.37,0.77514,0.523336,0.901559
14300,250,0,0,0.17,-0.41,0.740697,0.539041,0.83656,8725,113124,18,37.75,-0.84,0.36,0.775007,0.529713,0.901559
14275,411,0,0,-0.23,-0.6,0.739901,0.540415,0.832639,8725,129317,17,0,0.29,0.07,0.774562,0.533116,0.894816
14425,622,0,0,-0.5,-0.28,0.742538,0.539425,0.824778,8645,58157,12,38.71,-1.3,0.46,0.769375,0.530809,0.894806
14385,369,0,0,0.67,0.09,0.74466,0.536871,0.819597,8645,98360,16,19.23,0,0.45,0.768475,0.53272,0.891889
14030,123,0,0,-0.62,0.43,0.740099,0.536871,0.802878,8620,124127,65,36.46,0.57,-0.4,0.756447,0.53272,0.864128
14005,397,0,0,-1.73,-0.32,0.742758,0.536871,0.792326,8590,35014,3,19.87,-0.75,0,0.752831,0.53272,0.858286
14155,194,0,0,-0.06,-0.43,0.742147,0.542074,0.795218,8625,88223,5,20.07,-0.02,0.42,0.752389,0.530878,0.861909
14200,407,0,0,1.02,-0.39,0.742438,0.547006,0.795844,8685,71714,26,26.86,0.62,0.5,0.753607,0.527215,0.858968
14390,605,0,0,-0.23,0.16,0.738734,0.547006,0.794252,8740,76945,28,38.4,1.29,-0.16,0.745945,0.527215,0.853211
14400,957,1,0,1.16,0.33,0.736472,0.551769,0.794739,8800,100989,17,13.74,0.52,0.01,0.741456,0.527202,0.872169
14570,1436,0,0,-0.02,0.42,0.745193,0.579741,0.794739,8905,339731,202,62.78,1.31,-0.11,0.753393,0.56032,0.872169
14800,3000,2,0,1.88,-0.27,0.739898,0.563809,0.792996,8840,83080,16,33.87,-0.56,-0.28,0.751495,0.575768,0.871653
14730,7718,8,0,1.23,0.08,0.743888,0.567509,0.792996,8835,128580,42,38.55,-0.38,0.05,0.748767,0.57327,0.871653
14740,376,0,0,-0.11,-0.29,0.739864,0.556776,0.789567,8790,89905,49,25.87,-0.03,-0.43,0.752495,0.579417,0.866088
14810,445,0,0,0.13,-0.35,0.736985,0.556776,0.787913,8670,170039,70,36.77,-1.72,-0.07,0.750241,0.579417,0.863391
14770,2614,2,0,0.25,-0.13,0.739283,0.548763,0.787913,8665,263774,176,26.58,-0.42,0.3,0.74534,0.59598,0.863391
14865,306,0,0,-0.02,-0.38,0.731586,0.532052,0.787913,8660,286723,141,90.2,0.22,0.02,0.733828,0.610922,0.863391
14925,538,0,0,0.38,-0.12,0.707134,0.532052,0.729835,8625,84834,25,19.4,-0.52,0.13,0.726795,0.610922,0.848403
14985,891,1,0,0.53,-0.24,0.709406,0.530978,0.723433,8635,71359,9,25.64,0.31,-0.06,0.727521,0.612783,0.845756
14995,1606,1,0.01,0.16,0,0.68044,0.528586,0.650927,8695,78742,19,29.69,0.6,0.04,0.738891,0.606604,0.876371
15040,356,0,0,0.29,-0.23,0.686084,0.530647,0.667254,8740,143314,11,31.41,0.71,-0.15,0.745064,0.605049,0.896131
14950,938,1,0.14,0.42,-0.34,0.697848,0.530647,0.70305,8735,186524,13,26.17,-0.99,0.79,0.731527,0.605049,0.861825
15070,424,0,0,-0.52,-0.42,0.690623,0.515741,0.702736,8735,149618,28,48.23,-0.13,0.93,0.72611,0.596914,0.862406
15000,491,0,0,0.39,-0.01,0.684824,0.502217,0.702736,8635,144293,21,13.16,-0.21,-0.02,0.724589,0.612615,0.862406
14995,350,0,0,-0.3,-0.18,0.678731,0.495594,0.710266,8805,364652,260,39.44,1.91,0.04,0.73156,0.621162,0.857411
15285,239,0,0,-0.06,-0.15,0.668369,0.407986,0.710266,8855,169201,25,51.69,0.29,0.32,0.709346,0.490462,0.857411
15260,1990,1,0,1.78,0,0.663538,0.409395,0.699129,8910,601552,383,115.01,0.67,0.26,0.708151,0.490577,0.855877
15265,2415,2,0,0.13,-0.29,0.658944,0.413789,0.699129,8880,213465,29,50.44,-0.41,0.34,0.714555,0.50421,0.855877
15315,523,0,0,0.19,-0.45,0.659566,0.41689,0.698326,8880,131033,31,37.94,0.28,0.05,0.714301,0.508378,0.856215
15360,500,0,0,0.18,-0.31,0.653213,0.411586,0.703157,8880,184038,45,68.01,-0.18,0.24,0.718854,0.513244,0.857059
15510,691,0,0,-0.22,0.2,0.649216,0.411586,0.709631,8810,465833,319,42.04,-1.33,0.79,0.718244,0.513244,0.867708
15385,6340,6,0,0.84,0.34,0.650383,0.415575,0.715341,8725,219122,82,49.17,-0.44,0.26,0.713404,0.499658,0.848998
15150,3517,3,0,-0.87,0.4,0.649193,0.415575,0.722146,8710,266635,116,42.8,0.21,-0.12,0.712908,0.499658,0.844039
15365,187,0,0,-0.75,-0.39,0.638713,0.398404,0.725333,8755,117317,6,50.07,0.36,0.04,0.71195,0.498888,0.848567
15345,4297,4,0,0.77,0.25,0.647375,0.42141,0.725333,8695,326746,186,64.87,-0.84,0.2,0.701588,0.471549,0.848567
15350,471,0,0,0.41,-0.29,0.647946,0.415167,0.72313,8705,259811,127,77.22,0.55,-0.23,0.701396,0.471995,0.848551
15160,107,0,0.02,-0.5,0.24,0.647264,0.415233,0.725082,8810,188105,104,36.68,1.09,-0.12,0.697791,0.472925,0.85992
15205,313,0,0,-0.62,-0.39,0.645286,0.415233,0.72623,8745,107525,40,59.94,-0.8,-0.05,0.691119,0.472925,0.851754
15255,477,0,0,-0.44,0.35,0.636056,0.415233,0.702748,8730,150747,97,54.39,0.06,-0.28,0.685752,0.472925,0.836916
15380,73,0,0,0.35,0.33,0.638068,0.414833,0.694194,8665,174834,69,58.58,-1,-0.02,0.684729,0.484163,0.83488
15410,3783,0,0,0.8,0.35,0.640502,0.418243,0.69322,8685,158204,46,47.67,0.55,-0.34,0.675615,0.476579,0.83806
15410,127,0,0,0.33,0.22,0.644002,0.426646,0.696633,8755,184764,33,42.18,0.36,0.1,0.690113,0.520466,0.848325
15415,48,0,0,0.32,-0.1,0.644834,0.431276,0.696633,8705,246052,121,64.48,-0.25,-0.22,0.692707,0.535239,0.848325
15375,120,0,0,-0.19,0.12,0.641707,0.435176,0.698479,8690,130114,49,44.63,-0.16,-0.23,0.691002,0.538052,0.848165
15470,5143,5,0,-0.49,0.36,0.635945,0.434736,0.68478,8625,134688,53,33.74,-0.8,-0.18,0.69131,0.528663,0.84316
15445,351,0,0,1.09,-0.11,0.640386,0.430135,0.687461,8670,116862,42,32.37,0.36,-0.02,0.694359,0.525713,0.844979
15285,547,0,0,-0.65,0.38,0.6394,0.417802,0.687913,8705,80866,18,67.28,0.62,-0.24,0.675545,0.449106,0.848909
15305,1087,0,0,-0.98,0.32,0.632103,0.417802,0.68163,8695,393454,269,52.32,0.18,-0.53,0.675549,0.449106,0.84954
15400,30,0,0,0.76,-0.31,0.630404,0.417802,0.684484,8790,162803,64,52.74,0.73,-0.18,0.674208,0.449106,0.857555
15395,115,0,0,0.33,-0.02,0.623928,0.418009,0.672441,8815,111504,46,41.36,0.68,-0.57,0.65906,0.442155,0.834105
15375,34,0,0,0.29,-0.34,0.621081,0.428013,0.672441,8815,116594,41,53.97,-0.17,-0.41,0.659113,0.442307,0.834105
15440,267,0,0,-0.05,-0.42,0.609942,0.429706,0.658355,8845,232258,158,81.85,0.24,-0.31,0.661034,0.442577,0.837827
15480,163,0,0,-0.13,0.13,0.610162,0.42902,0.6649,8870,112533,37,210.8,0.35,-0.37,0.660938,0.443212,0.837481
15785,58,0,0,0.19,0.2,0.597329,0.383697,0.6649,8820,108490,34,66.44,-0.85,-0.08,0.643962,0.382581,0.837481
15830,10567,10,0,2.39,-0.22,0.604833,0.423977,0.6649,8930,436044,256,31.07,1.41,-0.24,0.643565,0.395813,0.837481
15900,5772,5,0,-0.21,0.28,0.600187,0.423977,0.661722,8940,156888,95,44.12,0.16,-0.29,0.640615,0.395813,0.833182
15820,1949,1,0,0.39,0.33,0.597305,0.414428,0.661722,9030,494241,283,138.87,0.92,-0.21,0.641373,0.400602,0.833182
15740,96,0,0,-0.59,0.42,0.592288,0.414428,0.663359,9000,183462,96,72.33,-0.08,-0.46,0.63808,0.400602,0.831877
15675,1374,1,0,-0.21,0.12,0.594194,0.429363,0.663359,8960,141453,54,52.76,-0.41,-0.5,0.647193,0.428118,0.831877
15730,270,0,0,-0.29,0,0.573356,0.434387,0.642804,8955,219316,135,123.09,-0.81,0.26,0.639587,0.43112,0.82486
15750,40,0,0,0.08,0.27,0.573386,0.423628,0.64717,8870,167576,94,52.34,-0.86,0.17,0.640424,0.394148,0.805791
15810,82,0,0,0.03,0.37,0.569859,0.423628,0.654763,8880,137816,68,24.8,0.57,-0.28,0.640312,0.394148,0.800486
15745,210,0,0,0.33,0.42,0.542932,0.42314,0.601695,8890,356951,219,46.12,-0.77,0.61,0.637617,0.396057,0.798055
15610,122,0,0,-0.11,0.11,0.54231,0.507071,0.601695,8855,261494,110,89.04,-0.02,0.23,0.638914,0.390208,0.798055
15645,149,0,0,-0.85,0.1,0.545338,0.507905,0.594513,8930,172138,84,75.21,1.19,-0.12,0.636239,0.389756,0.80598
15645,439,0,0,0.02,0.31,0.538277,0.507905,0.583164,9140,769621,356,124.65,2.16,0.07,0.613865,0.389756,0.774024
15255,49,0,0,0.08,0.23,0.546262,0.509755,0.589787,9195,644646,386,226.19,0.49,0.18,0.610765,0.384302,0.771553
15580,850,0,0,-2.05,-0.23,0.578719,0.545009,0.608065,9100,487235,195,141.09,-0.09,-0.77,0.607271,0.370095,0.776199
15235,705,1,0,1.62,0.27,0.577623,0.53274,0.608065,9190,713875,459,429.34,0.74,-0.52,0.605214,0.358097,0.776199
15635,849,1,0,-1.56,-0.4,0.596188,0.53274,0.625529,9090,714921,236,204.82,-0.69,-0.92,0.609582,0.358097,0.781745
15775,1851,1,0,2.29,-0.07,0.605611,0.563839,0.625529,9175,984303,576,380.72,0.44,-0.43,0.596382,0.298635,0.781745
15770,264,0,0,0.46,0.36,0.606344,0.567806,0.647609,9225,595829,267,1451.98,0.12,-0.01,0.595725,0.298402,0.782205
15780,458,0,0,-0.03,0.37,0.600718,0.555113,0.647609,9280,328530,153,330.01,0.9,-0.32,0.593267,0.297642,0.782205
15700,101,0,0,0.74,-0.3,0.602735,0.556194,0.64536,9345,691582,291,286.58,-0.09,0.47,0.590471,0.296453,0.78534
15815,489,0,0,-0.42,-0.39,0.605829,0.562497,0.642481,9275,421411,158,84.27,-0.52,0.23,0.586998,0.26549,0.779707
15795,628,1,0,0.11,0.22,0.608992,0.56081,0.642481,9275,409785,158,97.13,-0.11,0.34,0.584416,0.260776,0.779707
15885,294,0,0,0.41,-0.31,0.608898,0.556828,0.642481,9285,334541,133,102.19,0.45,0,0.58439,0.25854,0.779707
15775,328,0,0,0.18,0.08,0.609654,0.556921,0.642481,9350,372127,74,170.78,0.74,-0.03,0.583457,0.254034,0.779707
15860,179,0,0,-0.86,0.25,0.610659,0.580718,0.643653,9210,756733,323,151.61,-1.65,0.12,0.590586,0.27821,0.788735
15745,1975,1,0,0.68,0.11,0.606446,0.574512,0.651795,9195,775558,328,297.59,0.1,-0.14,0.580118,0.25827,0.79922
15360,428,0,0,-0.99,0.38,0.608824,0.573516,0.65334,8890,728551,272,170.58,-3.16,-0.3,0.601397,0.254989,0.819719
15430,2425,2,0,-2.46,0.39,0.627112,0.593183,0.684182,8330,894408,430,143.55,0.56,-7.1,0.69076,0.252527,1.048505
15180,17,0,0,0.77,0.07,0.627751,0.590663,0.684182,8520,536259,91,101.24,-0.06,-4.92,0.695813,0.238585,1.048505
15325,100,0,0,-1.73,0.19,0.642526,0.615535,0.697099,8380,313160,109,543.61,0.57,-7.02,0.704584,0.242801,1.053383
15140,838,0,0,0.94,0.2,0.628466,0.615535,0.655163,8315,430910,158,192.06,0.56,-8.26,0.703875,0.242801,1.053556
15240,296,0,0,-1.03,0.02,0.628269,0.615535,0.64187,8270,919693,328,794.95,-8.81,0.07,0.704098,0.242801,1.031238
15435,3486,3,0,0.58,0.1,0.622067,0.58981,0.64187,8490,1142703,398,265.61,2.67,0.06,0.718265,0.332851,1.031238
15810,142,0,0,1.07,0.31,0.624228,0.582953,0.64187,8620,745759,160,170.17,1.27,0.32,0.720833,0.325023,1.031238
15755,652,1,0,2.36,0.38,0.633546,0.629918,0.64187,8760,1163894,473,239.02,1.36,0.57,0.711901,0.352965,1.031238
15675,78,0,0,-0.24,0.27,0.633355,0.629918,0.653422,8740,309916,69,82.78,0.38,-0.04,0.711164,0.352965,1.017197
15665,268,0,0,-0.64,0.41,0.624834,0.629918,0.636989,8765,709479,382,129.4,0.46,-0.21,0.708619,0.352965,1.019438
15705,743,1,0,-0.03,0.38,0.619608,0.632299,0.636989,8890,456315,61,143.12,0.57,0.64,0.710884,0.379016,1.019438
15760,104,0,0,0.8,-0.17,0.614761,0.637595,0.636989,8950,504337,210,126.69,0.76,0.56,0.709535,0.382115,1.019438
15650,900,1,0,-0.16,0.35,0.609935,0.640789,0.641375,8870,442530,155,130.34,-0.5,0.16,0.706949,0.384929,1.009184
15555,399,0,0,-0.61,0.26,0.611737,0.655918,0.641375,8850,617609,345,138.78,0.64,-0.7,0.709809,0.395752,1.009184
15295,1551,1,0,-0.62,0.27,0.609405,0.655918,0.626939,9050,624717,302,171.87,2.46,-0.89,0.707793,0.395752,1.038625
15485,534,0,0,-1.43,0.03,0.614776,0.654491,0.641522,9040,602211,296,161.39,-0.41,-0.59,0.693845,0.38981,1.019427
15460,168,0,0,0.86,0.41,0.616491,0.636406,0.631934,9050,333092,148,116.15,-0.08,-0.4,0.694134,0.392021,1.01911
15365,352,0,0,0.39,-0.14,0.620969,0.650226,0.632071,9220,646757,429,206.13,2.89,-1.38,0.684907,0.387587,1.020678
15320,740,1,0,-0.52,-0.23,0.619023,0.650226,0.614583,9290,2089973,1741,255.83,0.71,-1.33,0.670953,0.387587,0.976363
14950,1067,1,1.52,0.05,-0.58,0.577759,0.644682,0.497062,9370,1629922,1293,368.07,0.41,-0.88,0.602897,0.388538,0.728038
14805,1109,1,0,-3.25,0.28,0.557689,0.592099,0.497062,9265,694462,206,327.3,-0.72,-1.28,0.587003,0.448032,0.728038
14485,324,0,0,-0.99,0.3,0.559192,0.592099,0.503001,9250,737508,507,440.52,-0.8,-0.64,0.583779,0.448032,0.722596
13955,876,0,0,-2.13,0.27,0.568729,0.588882,0.511879,9280,338770,143,131.69,0.44,-0.76,0.582167,0.438841,0.717742
14090,2192,1,0,-3.78,0.4,0.603868,0.588882,0.604928,8935,581926,275,213.98,-3.71,-0.76,0.61426,0.438841,0.788825
13910,1592,1,0,0.9,0.46,0.60573,0.591858,0.604928,9150,269819,83,146.04,2.12,-0.49,0.621679,0.451083,0.788825
13930,780,0,0,-1.18,0.36,0.600724,0.591471,0.604928,9140,422388,91,76.63,0.48,-1.07,0.620012,0.450961,0.788825
14105,374,0,0,0.25,0.25,0.589685,0.533978,0.581902,9200,335987,70,100.58,0.51,-0.92,0.614125,0.426934,0.760585
13725,180,0,0,1.12,0.38,0.59027,0.543898,0.586184,9395,810701,429,110.71,1.66,-0.48,0.622518,0.45366,0.759708
12985,730,0,0,-3.04,0.75,0.60437,0.543898,0.62168,9260,555464,57,90.28,-0.76,-1.15,0.625045,0.45366,0.746467
13005,2079,0,0,-5.55,0.92,0.6478,0.543898,0.739705,9090,580996,230,188.49,-2.53,-0.45,0.599319,0.45366,0.678489
12775,1067,1,0,1.14,-0.06,0.647557,0.544519,0.739705,9270,453932,121,156.21,1.3,0.23,0.602536,0.445749,0.678489
12210,472,0,0,-2.29,0.47,0.647138,0.549879,0.734891,9175,262758,49,54.31,-1.47,0.67,0.595777,0.452507,0.659995
11420,1526,1,0,-4.85,0.91,0.670585,0.536532,0.794238,8860,575533,268,152.47,-1.32,-1.48,0.611801,0.446995,0.695748
10990,1253,1,0,-6.3,0.73,0.722912,0.536532,0.90658,8955,586403,167,206.58,-0.55,0.12,0.572603,0.446995,0.602703
11165,659,0,0,-1.99,-1.09,0.738658,0.533223,0.932108,8550,219683,62,55.06,-3.97,-0.45,0.602586,0.42322,0.666434
10940,1167,1,0,-0.38,0.88,0.709137,0.533223,0.874737,8705,264289,178,83.47,0.87,0.48,0.574896,0.42322,0.614475
10790,948,1,0,-1.52,0.37,0.686,0.53752,0.805453,8500,403331,27,85.55,-2,0.12,0.567686,0.444925,0.596918
10835,643,0,0,-1.11,0.11,0.587365,0.53752,0.576322,8400,503594,154,162.79,0.96,-2,0.489124,0.444925,0.438362
11140,1311,0,0,0.79,-0.26,0.517166,0.234451,0.580404,8435,473634,72,71.53,-1.12,-0.48,0.430084,0.189619,0.435996
11875,1387,1,0,1.55,0.98,0.452166,0.232703,0.443666,8190,445364,109,120.41,-2.46,-0.94,0.437833,0.187555,0.448593
12815,662,0,0,7.05,0.55,0.497151,0.473669,0.443666,8475,718733,278,260.31,1.86,0.64,0.432082,0.273415,0.448593
12145,916,0,0,7.01,1.4,0.545061,0.626281,0.436449,8550,396469,49,164.93,1.17,0.36,0.410715,0.24386,0.44484
12500,1220,0,0,-4.54,0.67,0.552449,0.632807,0.436662,8510,986758,22,102.57,-0.71,0.61,0.411545,0.238431,0.444839
12400,1373,0,0,3.93,-0.31,0.558818,0.644235,0.441246,8505,658506,403,131.31,-1.06,1.62,0.408644,0.233324,0.437943
12395,987,1,0,-0.86,-0.25,0.558612,0.644749,0.437013,8400,466841,61,66.04,-0.23,0.59,0.404221,0.236487,0.431534
11870,383,0,0,-0.64,0.59,0.553581,0.633125,0.437013,8340,660207,406,44.28,-0.19,-0.13,0.397759,0.224339,0.431534
11680,323,0,0,-4.74,0.63,0.567182,0.633324,0.471692,8385,472087,55,68.2,0.66,-0.02,0.380469,0.219865,0.397784
11670,342,0,0,-1.02,0.64,0.55486,0.606924,0.471692,8465,431114,41,54.58,1.29,-0.77,0.380393,0.221813,0.397784
12180,85,0,0,-0.23,0.2,0.55399,0.606419,0.471692,8505,321705,23,82.29,-0.11,0.17,0.380055,0.220497,0.397784
12450,168,0,0,4.39,0.56,0.568587,0.641911,0.471692,8675,283014,84,27.18,-0.12,2.4,0.382657,0.240998,0.397784
12700,1150,0,0,2.18,0.45,0.57229,0.647754,0.471692,8730,474395,48,44.77,2.1,0.86,0.382457,0.240895,0.397784
12650,525,0,0,1.48,0.33,0.568988,0.643836,0.474364,8675,352491,66,63.14,-0.53,0.9,0.382939,0.238745,0.397573
12830,2097,1,0,0.6,-0.03,0.565223,0.63977,0.474364,8685,209792,19,16.67,0.15,0.73,0.381543,0.235422,0.397573
12485,1112,1,0,0.79,0.6,0.567061,0.640795,0.474364,8700,1096317,32,49.01,-0.98,1.9,0.380072,0.235513,0.397573
12900,339,0,0,-2.44,0.34,0.57187,0.640713,0.481054,8530,106712,39,29.62,0.14,-0.24,0.385077,0.223629,0.402099
12675,1280,1,0,3.15,0.53,0.578628,0.651305,0.481054,8740,469670,15,71.35,1.65,0.59,0.390203,0.232122,0.402099
12970,289,0,0,-1.79,0.54,0.577468,0.653715,0.471892,8745,516682,26,65.39,0.06,0.87,0.389301,0.235957,0.402841
12900,250,0,0,3,-0.11,0.580233,0.657787,0.46961,8805,450086,139,118.85,0.06,1.19,0.386629,0.232435,0.399696
12670,671,0,0,-0.97,0.5,0.580651,0.659543,0.469962,8760,425117,49,77.19,0.53,0.1,0.387864,0.232854,0.400582
12580,200,0,0,-1.88,0.52,0.582464,0.659543,0.469348,8630,678517,38,449.24,-0.59,-0.89,0.389547,0.232854,0.400053
12650,125,0,0,-0.94,0.46,0.580569,0.661923,0.469348,8725,399090,57,35.32,1.04,-0.78,0.390779,0.227114,0.400053
12650,67,0,0,1.64,-0.3,0.580739,0.660245,0.469348,8720,904787,52,95.96,-0.28,-0.37,0.390117,0.225011,0.400053
12990,145,0,0,-0.94,0.53,0.579381,0.660245,0.468062,8640,817504,44,32.73,-0.45,-0.94,0.391246,0.225011,0.400006
12945,240,0,0,2.77,0.51,0.585566,0.667624,0.461227,8780,1263350,29,108.26,0.01,0.63,0.392812,0.229444,0.403747
12940,768,1,0,0.03,0.16,0.584895,0.668758,0.461227,8770,952513,48,30.85,0.49,0.01,0.392446,0.230319,0.403747
12770,87,0,0,0,0.04,0.5893,0.677314,0.461227,8900,1163178,63,1097.59,-0.11,1.64,0.392783,0.227479,0.403747
12900,628,0,0,-0.76,-0.53,0.589633,0.676915,0.456327,8745,3387938,42,50.47,2.35,-2.42,0.396533,0.226655,0.406386
12920,94,0,0,-0.01,0.49,0.589612,0.676371,0.456327,8940,1421220,27,190.55,-0.24,0.04,0.400792,0.233718,0.406386
13150,430,0,0,0.31,0.34,0.588547,0.676371,0.45936,9000,974347,55,101.93,0.04,0.63,0.394326,0.233718,0.416916
